"start_time","end_time","start_station_id","end_station_id","start_lat","start_lon","end_lat","end_lon"
"10/13/2016 17:31","10/13/2016 17:51","3042","3049",34.049301,-118.238808,34.056969,-118.253593
"10/13/2016 17:32","10/13/2016 17:38","3068","3055",34.0532,-118.250954,34.044159,-118.251579
"10/13/2016 17:34","10/13/2016 17:41","3016","3014",34.052898,-118.241562,34.05661,-118.237213
"10/13/2016 17:36","10/13/2016 17:51","3008","3026",34.046612,-118.262733,34.063179,-118.24588
"10/13/2016 17:37","10/13/2016 17:42","3005","3034",34.04855,-118.259048,34.042061,-118.263382
"10/13/2016 17:38","10/13/2016 17:48","3030","3064",34.051941,-118.24353,34.04681,-118.256981
"10/13/2016 17:38","10/13/2016 17:56","3038","3066",34.046822,-118.248352,34.063389,-118.23616
"10/13/2016 17:39","10/13/2016 17:45","3027","3042",34.04998,-118.247162,34.049301,-118.238808
"10/13/2016 17:40","10/13/2016 17:45","3078","3078",34.064281,-118.238937,34.064281,-118.238937
"10/13/2016 17:42","10/13/2016 18:02","3052","3042",34.051102,-118.264557,34.049301,-118.238808
"10/13/2016 17:43","10/13/2016 18:02","3052","3042",34.051102,-118.264557,34.049301,-118.238808
"10/13/2016 17:43","10/13/2016 17:47","3055","3006",34.044159,-118.251579,34.04554,-118.256668
"10/13/2016 17:44","10/13/2016 18:04","3081","3030",34.031891,-118.250183,34.051941,-118.24353
"10/13/2016 17:45","10/13/2016 17:54","3049","3031",34.056969,-118.253593,34.044701,-118.252441
"10/13/2016 17:46","10/13/2016 18:02","3064","3035",34.04681,-118.256981,34.048401,-118.260948
"10/13/2016 17:46","10/13/2016 17:55","3078","3028",34.064281,-118.238937,34.058319,-118.246094
"10/13/2016 17:47","10/13/2016 17:55","3068","3082",34.0532,-118.250954,34.04652,-118.237411
"10/13/2016 17:47","10/13/2016 18:05","3010","3014",34.037048,-118.254868,34.05661,-118.237213
"10/13/2016 17:48","10/13/2016 17:56","3068","3042",34.0532,-118.250954,34.049301,-118.238808
"10/13/2016 17:50","10/13/2016 17:56","3064","3056",34.04681,-118.256981,34.03746,-118.265381
"10/13/2016 17:50","10/13/2016 17:58","3007","3027",34.05048,-118.254593,34.04998,-118.247162
"10/13/2016 17:50","10/13/2016 17:56","3064","3056",34.04681,-118.256981,34.03746,-118.265381
"10/13/2016 17:51","10/13/2016 17:59","3063","3075",34.049198,-118.252831,34.04211,-118.256187
"10/13/2016 17:52","10/13/2016 18:03","3032","3042",34.049889,-118.255882,34.049301,-118.238808
"10/13/2016 17:54","10/13/2016 18:03","3032","3042",34.049889,-118.255882,34.049301,-118.238808
"10/13/2016 17:56","10/13/2016 18:06","3028","3042",34.058319,-118.246094,34.049301,-118.238808
"10/13/2016 17:56","10/13/2016 18:11","3051","3026",34.045422,-118.253517,34.063179,-118.24588
"10/13/2016 17:58","10/13/2016 18:08","3038","3082",34.046822,-118.248352,34.04652,-118.237411
"10/13/2016 17:59","10/13/2016 18:08","3068","3046",34.0532,-118.250954,34.05302,-118.247948
"10/13/2016 18:00","10/13/2016 18:08","3047","3025",34.039982,-118.266403,34.03286,-118.268082
"10/13/2016 18:00","10/13/2016 18:20","3052","3042",34.051102,-118.264557,34.049301,-118.238808
"10/13/2016 18:00","10/13/2016 18:10","3008","3067",34.046612,-118.262733,34.045181,-118.250237
"10/13/2016 18:00","10/13/2016 18:09","3076","3006",34.0406,-118.253838,34.04554,-118.256668
"10/13/2016 18:00","10/13/2016 18:20","3052","3042",34.051102,-118.264557,34.049301,-118.238808
"10/13/2016 18:01","10/13/2016 18:10","3023","3049",34.050911,-118.240967,34.056969,-118.253593
"10/13/2016 18:03","10/13/2016 18:13","3042","3032",34.049301,-118.238808,34.049889,-118.255882
"10/13/2016 18:04","10/13/2016 18:18","3030","3019",34.051941,-118.24353,34.038609,-118.260857
"10/13/2016 18:04","10/13/2016 18:20","3062","3032",34.047749,-118.243172,34.049889,-118.255882
"10/13/2016 18:05","10/13/2016 18:10","3060","3056",34.034882,-118.25769,34.03746,-118.265381
"10/13/2016 18:07","10/13/2016 18:12","3042","3062",34.049301,-118.238808,34.047749,-118.243172
"10/13/2016 18:07","10/13/2016 18:49","3007","3007",34.05048,-118.254593,34.05048,-118.254593
"10/13/2016 18:10","10/13/2016 18:23","3082","3067",34.04652,-118.237411,34.045181,-118.250237
"10/13/2016 18:11","10/13/2016 18:17","3005","3007",34.04855,-118.259048,34.05048,-118.254593
"10/13/2016 18:12","10/13/2016 18:32","3049","3076",34.056969,-118.253593,34.0406,-118.253838
"10/13/2016 18:12","10/13/2016 18:24","3058","3055",34.035801,-118.23317,34.044159,-118.251579
"10/13/2016 18:13","10/13/2016 18:18","3062","3023",34.047749,-118.243172,34.050911,-118.240967
"10/13/2016 18:13","10/13/2016 18:32","3081","3042",34.031891,-118.250183,34.049301,-118.238808
"10/13/2016 18:13","10/13/2016 18:26","3063","3026",34.049198,-118.252831,34.063179,-118.24588
"10/13/2016 18:14","10/13/2016 18:26","3031","3022",34.044701,-118.252441,34.04607,-118.233093
"10/13/2016 18:16","10/13/2016 18:20","3077","3055",34.039871,-118.250038,34.044159,-118.251579
"10/13/2016 18:16","10/13/2016 18:29","3057","3049",34.035679,-118.270813,34.056969,-118.253593
"10/13/2016 18:16","10/13/2016 18:27","3014","3031",34.05661,-118.237213,34.044701,-118.252441
"10/13/2016 18:19","10/13/2016 18:24","3055","3064",34.044159,-118.251579,34.04681,-118.256981
"10/13/2016 18:19","10/13/2016 18:23","3064","3034",34.04681,-118.256981,34.042061,-118.263382
"10/13/2016 18:20","10/13/2016 18:24","3035","3005",34.048401,-118.260948,34.04855,-118.259048
"10/13/2016 18:21","10/13/2016 19:16","3005","3005",34.04855,-118.259048,34.04855,-118.259048
"10/13/2016 18:22","10/13/2016 18:39","3062","3022",34.047749,-118.243172,34.04607,-118.233093
"10/13/2016 18:22","10/13/2016 18:27","3032","3034",34.049889,-118.255882,34.042061,-118.263382
"10/13/2016 18:23","10/13/2016 18:31","3068","3034",34.0532,-118.250954,34.042061,-118.263382
"10/13/2016 18:23","10/13/2016 18:29","3051","3031",34.045422,-118.253517,34.044701,-118.252441
"10/13/2016 18:24","10/13/2016 18:28","3064","3055",34.04681,-118.256981,34.044159,-118.251579
"10/13/2016 18:25","10/13/2016 18:39","3062","3022",34.047749,-118.243172,34.04607,-118.233093
"10/13/2016 18:25","10/13/2016 19:16","3005","3005",34.04855,-118.259048,34.04855,-118.259048
"10/13/2016 18:26","10/13/2016 18:35","3016","3067",34.052898,-118.241562,34.045181,-118.250237
"10/13/2016 18:27","10/13/2016 18:40","3030","3032",34.051941,-118.24353,34.049889,-118.255882
"10/13/2016 18:30","10/13/2016 18:52","3018","3042",34.043732,-118.260139,34.049301,-118.238808
"10/13/2016 18:30","10/13/2016 18:52","3018","3042",34.043732,-118.260139,34.049301,-118.238808
"10/13/2016 18:31","10/13/2016 18:35","3031","3032",34.044701,-118.252441,34.049889,-118.255882
"10/13/2016 18:34","10/13/2016 18:53","3064","3051",34.04681,-118.256981,34.045422,-118.253517
"10/13/2016 18:34","10/13/2016 18:48","3082","3075",34.04652,-118.237411,34.04211,-118.256187
"10/13/2016 18:37","10/13/2016 18:40","3019","3047",34.038609,-118.260857,34.039982,-118.266403
"10/13/2016 18:41","10/13/2016 18:45","3006","3055",34.04554,-118.256668,34.044159,-118.251579
"10/13/2016 18:41","10/13/2016 18:45","3006","3055",34.04554,-118.256668,34.044159,-118.251579
"10/13/2016 18:42","10/13/2016 18:57","3064","3011",34.04681,-118.256981,34.04113,-118.267982
"10/13/2016 18:44","10/13/2016 19:01","3068","3036",34.0532,-118.250954,34.039188,-118.232529
"10/13/2016 18:44","10/13/2016 19:08","3063","3026",34.049198,-118.252831,34.063179,-118.24588
"10/13/2016 18:44","10/13/2016 18:56","3064","3011",34.04681,-118.256981,34.04113,-118.267982
"10/13/2016 18:46","10/13/2016 18:56","3049","3014",34.056969,-118.253593,34.05661,-118.237213
"10/13/2016 18:46","10/13/2016 18:54","3064","3062",34.04681,-118.256981,34.047749,-118.243172
"10/13/2016 18:46","10/13/2016 19:01","3076","3049",34.0406,-118.253838,34.056969,-118.253593
"10/13/2016 18:49","10/13/2016 19:03","3005","3022",34.04855,-118.259048,34.04607,-118.233093
"10/13/2016 18:50","10/13/2016 18:56","3031","3069",34.044701,-118.252441,34.05088,-118.248253
"10/13/2016 18:51","10/13/2016 18:58","3005","3067",34.04855,-118.259048,34.045181,-118.250237
"10/13/2016 18:52","10/13/2016 19:08","3082","3006",34.04652,-118.237411,34.04554,-118.256668
"10/13/2016 18:52","10/13/2016 19:01","3064","3062",34.04681,-118.256981,34.047749,-118.243172
"10/13/2016 18:58","10/13/2016 19:03","3006","3034",34.04554,-118.256668,34.042061,-118.263382
"10/13/2016 18:59","10/13/2016 19:03","3049","3046",34.056969,-118.253593,34.05302,-118.247948
"10/13/2016 18:59","10/13/2016 19:02","3005","3074",34.04855,-118.259048,34.04417,-118.261169
"10/13/2016 18:59","10/13/2016 19:07","3038","3082",34.046822,-118.248352,34.04652,-118.237411
"10/13/2016 19:00","10/13/2016 19:47","3055","3006",34.044159,-118.251579,34.04554,-118.256668
"10/13/2016 19:04","10/13/2016 19:16","3036","3016",34.039188,-118.232529,34.052898,-118.241562
"10/13/2016 19:09","10/13/2016 19:23","3019","3023",34.038609,-118.260857,34.050911,-118.240967
"10/13/2016 19:12","10/13/2016 19:20","3082","3046",34.04652,-118.237411,34.05302,-118.247948
"10/13/2016 19:12","10/13/2016 19:22","3005","3055",34.04855,-118.259048,34.044159,-118.251579
"10/13/2016 19:16","10/13/2016 19:25","3062","3069",34.047749,-118.243172,34.05088,-118.248253
"10/13/2016 19:16","10/13/2016 19:28","3030","3078",34.051941,-118.24353,34.064281,-118.238937
"10/13/2016 19:18","10/13/2016 19:25","3062","3069",34.047749,-118.243172,34.05088,-118.248253
"10/13/2016 19:24","10/13/2016 19:35","3069","3048",34.05088,-118.248253,34.041691,-118.235352
"10/13/2016 19:25","10/13/2016 19:41","3005","3067",34.04855,-118.259048,34.045181,-118.250237
"10/13/2016 19:27","10/13/2016 19:35","3076","3008",34.0406,-118.253838,34.046612,-118.262733
"10/13/2016 19:31","10/13/2016 19:38","3029","3022",34.048851,-118.246422,34.04607,-118.233093
"10/13/2016 19:31","10/13/2016 19:36","3007","3075",34.05048,-118.254593,34.04211,-118.256187
"10/13/2016 19:35","10/13/2016 19:40","3006","3007",34.04554,-118.256668,34.05048,-118.254593
"10/13/2016 19:38","10/13/2016 19:53","3007","3048",34.05048,-118.254593,34.041691,-118.235352
"10/13/2016 19:39","10/13/2016 19:45","3069","3051",34.05088,-118.248253,34.045422,-118.253517
"10/13/2016 19:39","10/13/2016 19:45","3069","3051",34.05088,-118.248253,34.045422,-118.253517
"10/13/2016 19:41","10/13/2016 19:44","3082","3022",34.04652,-118.237411,34.04607,-118.233093
"10/13/2016 19:45","10/13/2016 20:08","3019","3066",34.038609,-118.260857,34.063389,-118.23616
"10/13/2016 19:50","10/13/2016 19:55","3032","3034",34.049889,-118.255882,34.042061,-118.263382
"10/13/2016 19:50","10/13/2016 19:56","3034","3057",34.042061,-118.263382,34.035679,-118.270813
"10/13/2016 19:52","10/13/2016 20:09","3068","3008",34.0532,-118.250954,34.046612,-118.262733
"10/13/2016 19:56","10/13/2016 19:59","3022","3082",34.04607,-118.233093,34.04652,-118.237411
"10/13/2016 19:57","10/13/2016 20:24","3047","3022",34.039982,-118.266403,34.04607,-118.233093
"10/13/2016 19:57","10/13/2016 20:35","3005","3051",34.04855,-118.259048,34.045422,-118.253517
"10/13/2016 20:01","10/13/2016 20:13","3027","3074",34.04998,-118.247162,34.04417,-118.261169
"10/13/2016 20:02","10/13/2016 20:06","3007","3006",34.05048,-118.254593,34.04554,-118.256668
"10/13/2016 20:11","10/13/2016 20:15","3049","3046",34.056969,-118.253593,34.05302,-118.247948
"10/13/2016 20:13","10/13/2016 20:23","3082","3038",34.04652,-118.237411,34.046822,-118.248352
"10/13/2016 20:16","10/13/2016 20:33","3035","3037",34.048401,-118.260948,34.034801,-118.231277
"10/13/2016 20:19","10/13/2016 20:32","3032","3014",34.049889,-118.255882,34.05661,-118.237213
"10/13/2016 20:22","10/13/2016 20:34","3069","3031",34.05088,-118.248253,34.044701,-118.252441
"10/13/2016 20:24","10/13/2016 20:33","3064","3038",34.04681,-118.256981,34.046822,-118.248352
"10/13/2016 20:24","10/13/2016 20:38","3067","3051",34.045181,-118.250237,34.045422,-118.253517
"10/13/2016 20:25","10/13/2016 20:34","3031","3082",34.044701,-118.252441,34.04652,-118.237411
"10/13/2016 20:27","10/13/2016 20:34","3005","3049",34.04855,-118.259048,34.056969,-118.253593
"10/13/2016 20:29","10/13/2016 20:34","3051","3074",34.045422,-118.253517,34.04417,-118.261169
"10/13/2016 20:35","10/13/2016 20:42","3033","3011",34.040989,-118.255798,34.04113,-118.267982
"10/13/2016 20:38","10/13/2016 20:50","3052","3055",34.051102,-118.264557,34.044159,-118.251579
"10/13/2016 20:45","10/13/2016 20:54","3022","3029",34.04607,-118.233093,34.048851,-118.246422
"10/13/2016 20:46","10/13/2016 20:55","3005","3008",34.04855,-118.259048,34.046612,-118.262733
"10/13/2016 20:46","10/13/2016 20:52","3031","3074",34.044701,-118.252441,34.04417,-118.261169
"10/13/2016 20:48","10/13/2016 21:03","3030","3033",34.051941,-118.24353,34.040989,-118.255798
"10/13/2016 20:50","10/13/2016 21:03","3030","3033",34.051941,-118.24353,34.040989,-118.255798
"10/13/2016 20:52","10/13/2016 21:04","3064","3038",34.04681,-118.256981,34.046822,-118.248352
"10/13/2016 20:55","10/13/2016 21:02","3067","3069",34.045181,-118.250237,34.05088,-118.248253
"10/13/2016 20:55","10/13/2016 21:11","3034","3034",34.042061,-118.263382,34.042061,-118.263382
"10/13/2016 20:56","10/13/2016 21:02","3075","3074",34.04211,-118.256187,34.04417,-118.261169
"10/13/2016 20:56","10/13/2016 21:15","3007","3082",34.05048,-118.254593,34.04652,-118.237411
"10/13/2016 20:56","10/13/2016 21:02","3067","3069",34.045181,-118.250237,34.05088,-118.248253
"10/13/2016 20:58","10/13/2016 21:03","3025","3056",34.03286,-118.268082,34.03746,-118.265381
"10/13/2016 20:59","10/13/2016 21:06","3049","3030",34.056969,-118.253593,34.051941,-118.24353
"10/13/2016 21:03","10/13/2016 21:16","3025","3038",34.03286,-118.268082,34.046822,-118.248352
"10/13/2016 21:08","10/13/2016 21:24","3008","3068",34.046612,-118.262733,34.0532,-118.250954
"10/13/2016 21:08","10/13/2016 21:26","3011","3064",34.04113,-118.267982,34.04681,-118.256981
"10/13/2016 21:09","10/13/2016 21:18","3028","3005",34.058319,-118.246094,34.04855,-118.259048
"10/13/2016 21:12","10/13/2016 21:26","3011","3064",34.04113,-118.267982,34.04681,-118.256981
"10/13/2016 21:13","10/13/2016 21:16","3069","3062",34.05088,-118.248253,34.047749,-118.243172
"10/13/2016 21:18","10/13/2016 21:27","3069","3056",34.05088,-118.248253,34.03746,-118.265381
"10/13/2016 21:22","10/13/2016 22:01","3026","3026",34.063179,-118.24588,34.063179,-118.24588
"10/13/2016 21:23","10/13/2016 22:01","3026","3026",34.063179,-118.24588,34.063179,-118.24588
"10/13/2016 21:40","10/13/2016 21:48","3014","3023",34.05661,-118.237213,34.050911,-118.240967
"10/13/2016 21:41","10/13/2016 21:48","3014","3023",34.05661,-118.237213,34.050911,-118.240967
"10/13/2016 21:56","10/13/2016 21:59","3055","3006",34.044159,-118.251579,34.04554,-118.256668
"10/13/2016 21:56","10/13/2016 22:03","3032","3062",34.049889,-118.255882,34.047749,-118.243172
"10/13/2016 21:58","10/13/2016 22:21","3078","3081",34.064281,-118.238937,34.031891,-118.250183
"10/13/2016 21:58","10/13/2016 22:05","3026","3046",34.063179,-118.24588,34.05302,-118.247948
"10/13/2016 22:01","10/13/2016 22:09","3068","3066",34.0532,-118.250954,34.063389,-118.23616
"10/13/2016 22:06","10/13/2016 22:13","3064","3069",34.04681,-118.256981,34.05088,-118.248253
"10/13/2016 22:07","10/13/2016 22:12","3064","3069",34.04681,-118.256981,34.05088,-118.248253
"10/13/2016 22:13","10/13/2016 22:17","3082","3048",34.04652,-118.237411,34.041691,-118.235352
"10/13/2016 22:18","10/13/2016 22:33","3035","3042",34.048401,-118.260948,34.049301,-118.238808
"10/13/2016 22:24","10/13/2016 22:36","3022","3031",34.04607,-118.233093,34.044701,-118.252441
"10/13/2016 22:35","10/13/2016 22:52","3008","3031",34.046612,-118.262733,34.044701,-118.252441
"10/13/2016 22:41","10/13/2016 22:51","3051","3074",34.045422,-118.253517,34.04417,-118.261169
"10/13/2016 22:42","10/13/2016 22:51","3051","3074",34.045422,-118.253517,34.04417,-118.261169
"10/13/2016 22:45","10/13/2016 23:01","3082","3075",34.04652,-118.237411,34.04211,-118.256187
"10/13/2016 22:47","10/13/2016 23:10","3064","3049",34.04681,-118.256981,34.056969,-118.253593
"10/13/2016 22:51","10/13/2016 23:03","3011","3080",34.04113,-118.267982,34.03421,-118.254593
"10/13/2016 22:57","10/13/2016 23:06","3038","3065",34.046822,-118.248352,34.060558,-118.238327
"10/13/2016 23:04","10/13/2016 23:13","3023","3082",34.050911,-118.240967,34.04652,-118.237411
"10/13/2016 23:05","10/13/2016 23:13","3023","3082",34.050911,-118.240967,34.04652,-118.237411
"10/13/2016 23:09","10/13/2016 23:18","3046","3028",34.05302,-118.247948,34.058319,-118.246094
"10/13/2016 23:12","10/13/2016 23:22","3046","3026",34.05302,-118.247948,34.063179,-118.24588
"10/13/2016 23:14","10/13/2016 23:35","3080","3045",34.03421,-118.254593,34.028511,-118.256668
"10/13/2016 23:26","10/13/2016 23:30","3036","3022",34.039188,-118.232529,34.04607,-118.233093
"10/13/2016 23:26","10/13/2016 23:36","3065","3038",34.060558,-118.238327,34.046822,-118.248352
"10/13/2016 23:27","10/13/2016 23:36","3065","3038",34.060558,-118.238327,34.046822,-118.248352
"10/13/2016 23:29","10/13/2016 23:48","3022","3031",34.04607,-118.233093,34.044701,-118.252441
"10/13/2016 23:33","10/13/2016 23:46","3042","3024",34.049301,-118.238808,34.05772,-118.24897
"10/13/2016 23:38","10/13/2016 23:45","3005","3031",34.04855,-118.259048,34.044701,-118.252441
"10/13/2016 23:40","10/13/2016 23:45","3005","3031",34.04855,-118.259048,34.044701,-118.252441
"10/14/2016 0:05","10/14/2016 0:13","3052","3031",34.051102,-118.264557,34.044701,-118.252441
"10/14/2016 0:06","10/14/2016 0:13","3052","3031",34.051102,-118.264557,34.044701,-118.252441
"10/14/2016 0:22","10/14/2016 0:26","3005","3006",34.04855,-118.259048,34.04554,-118.256668
"10/14/2016 0:26","10/14/2016 0:30","3077","3031",34.039871,-118.250038,34.044701,-118.252441
"10/14/2016 0:47","10/14/2016 1:04","3067","3049",34.045181,-118.250237,34.056969,-118.253593
"10/14/2016 1:00","10/14/2016 1:09","3042","3014",34.049301,-118.238808,34.05661,-118.237213
"10/14/2016 1:00","10/14/2016 1:14","3022","3026",34.04607,-118.233093,34.063179,-118.24588
"10/14/2016 1:04","10/14/2016 1:08","3042","3014",34.049301,-118.238808,34.05661,-118.237213
"10/14/2016 1:33","10/14/2016 1:38","3032","3038",34.049889,-118.255882,34.046822,-118.248352
"10/14/2016 2:04","10/14/2016 2:20","3069","3042",34.05088,-118.248253,34.049301,-118.238808
"10/14/2016 2:05","10/14/2016 2:20","3069","3042",34.05088,-118.248253,34.049301,-118.238808
"10/14/2016 3:12","10/14/2016 3:17","3063","3008",34.049198,-118.252831,34.046612,-118.262733
"10/14/2016 3:22","10/14/2016 3:29","3082","3031",34.04652,-118.237411,34.044701,-118.252441
"10/14/2016 4:50","10/14/2016 4:54","3047","3074",34.039982,-118.266403,34.04417,-118.261169
"10/14/2016 5:47","10/14/2016 5:53","3055","3063",34.044159,-118.251579,34.049198,-118.252831
"10/14/2016 6:03","10/14/2016 6:11","3042","3014",34.049301,-118.238808,34.05661,-118.237213
"10/14/2016 6:08","10/14/2016 6:33","3047","3047",34.039982,-118.266403,34.039982,-118.266403
"10/14/2016 6:08","10/14/2016 6:23","3067","3020",34.045181,-118.250237,34.031052,-118.26709
"10/14/2016 6:17","10/14/2016 6:22","3052","3006",34.051102,-118.264557,34.04554,-118.256668
"10/14/2016 6:29","10/14/2016 6:33","3024","3026",34.05772,-118.24897,34.063179,-118.24588
"10/14/2016 6:29","10/14/2016 6:33","3028","3016",34.058319,-118.246094,34.052898,-118.241562
"10/14/2016 6:33","10/14/2016 6:49","3056","3046",34.03746,-118.265381,34.05302,-118.247948
"10/14/2016 6:37","10/14/2016 6:40","3005","3008",34.04855,-118.259048,34.046612,-118.262733
"10/14/2016 6:46","10/14/2016 6:54","3014","3027",34.05661,-118.237213,34.04998,-118.247162
"10/14/2016 6:51","10/14/2016 6:57","3014","3030",34.05661,-118.237213,34.051941,-118.24353
"10/14/2016 6:55","10/14/2016 7:02","3051","3019",34.045422,-118.253517,34.038609,-118.260857
"10/14/2016 7:01","10/14/2016 7:07","3055","3074",34.044159,-118.251579,34.04417,-118.261169
"10/14/2016 7:01","10/14/2016 7:08","3067","3016",34.045181,-118.250237,34.052898,-118.241562
"10/14/2016 7:03","10/14/2016 7:18","3022","3005",34.04607,-118.233093,34.04855,-118.259048
"10/14/2016 7:08","10/14/2016 7:25","3045","3014",34.028511,-118.256668,34.05661,-118.237213
"10/14/2016 7:10","10/14/2016 7:17","3027","3031",34.04998,-118.247162,34.044701,-118.252441
"10/14/2016 7:16","10/14/2016 7:22","3064","3047",34.04681,-118.256981,34.039982,-118.266403
"10/14/2016 7:19","10/14/2016 7:24","3082","3037",34.04652,-118.237411,34.034801,-118.231277
"10/14/2016 7:20","10/14/2016 7:29","3014","3026",34.05661,-118.237213,34.063179,-118.24588
"10/14/2016 7:21","10/14/2016 7:36","3055","3048",34.044159,-118.251579,34.041691,-118.235352
"10/14/2016 7:25","10/14/2016 7:29","3014","3016",34.05661,-118.237213,34.052898,-118.241562
"10/14/2016 7:26","10/14/2016 7:32","3069","3049",34.05088,-118.248253,34.056969,-118.253593
"10/14/2016 7:30","10/14/2016 7:36","3014","3030",34.05661,-118.237213,34.051941,-118.24353
"10/14/2016 7:30","10/14/2016 7:42","3077","3042",34.039871,-118.250038,34.049301,-118.238808
"10/14/2016 7:31","10/14/2016 7:35","3047","3019",34.039982,-118.266403,34.038609,-118.260857
"10/14/2016 7:35","10/14/2016 7:43","3067","3082",34.045181,-118.250237,34.04652,-118.237411
"10/14/2016 7:37","10/14/2016 7:50","3049","3076",34.056969,-118.253593,34.0406,-118.253838
"10/14/2016 7:38","10/14/2016 7:49","3082","3035",34.04652,-118.237411,34.048401,-118.260948
"10/14/2016 7:40","10/14/2016 7:45","3052","3008",34.051102,-118.264557,34.046612,-118.262733
"10/14/2016 7:43","10/14/2016 7:49","3014","3030",34.05661,-118.237213,34.051941,-118.24353
"10/14/2016 7:45","10/14/2016 7:52","3030","3063",34.051941,-118.24353,34.049198,-118.252831
"10/14/2016 7:49","10/14/2016 7:52","3042","3023",34.049301,-118.238808,34.050911,-118.240967
"10/14/2016 7:50","10/14/2016 7:56","3049","3005",34.056969,-118.253593,34.04855,-118.259048
"10/14/2016 7:51","10/14/2016 7:56","3074","3055",34.04417,-118.261169,34.044159,-118.251579
"10/14/2016 7:52","10/14/2016 7:56","3023","3027",34.050911,-118.240967,34.04998,-118.247162
"10/14/2016 7:53","10/14/2016 7:56","3080","3081",34.03421,-118.254593,34.031891,-118.250183
"10/14/2016 7:54","10/14/2016 8:01","3067","3005",34.045181,-118.250237,34.04855,-118.259048
"10/14/2016 7:54","10/14/2016 8:05","3029","3066",34.048851,-118.246422,34.063389,-118.23616
"10/14/2016 7:54","10/14/2016 8:01","3067","3005",34.045181,-118.250237,34.04855,-118.259048
"10/14/2016 7:55","10/14/2016 8:00","3016","3069",34.052898,-118.241562,34.05088,-118.248253
"10/14/2016 8:02","10/14/2016 8:20","3049","3081",34.056969,-118.253593,34.031891,-118.250183
"10/14/2016 8:06","10/14/2016 8:13","3024","3042",34.05772,-118.24897,34.049301,-118.238808
"10/14/2016 8:07","10/14/2016 8:12","3055","3005",34.044159,-118.251579,34.04855,-118.259048
"10/14/2016 8:10","10/14/2016 8:28","3042","3025",34.049301,-118.238808,34.03286,-118.268082
"10/14/2016 8:13","10/14/2016 8:16","3047","3019",34.039982,-118.266403,34.038609,-118.260857
"10/14/2016 8:18","10/14/2016 8:34","3082","3005",34.04652,-118.237411,34.04855,-118.259048
"10/14/2016 8:20","10/14/2016 8:31","3056","3059",34.03746,-118.265381,34.037949,-118.256271
"10/14/2016 8:24","10/14/2016 8:39","3014","3076",34.05661,-118.237213,34.0406,-118.253838
"10/14/2016 8:28","10/14/2016 8:45","3032","3079",34.049889,-118.255882,34.05014,-118.233238
"10/14/2016 8:28","10/14/2016 8:41","3067","3079",34.045181,-118.250237,34.05014,-118.233238
"10/14/2016 8:31","10/14/2016 8:36","3075","3063",34.04211,-118.256187,34.049198,-118.252831
"10/14/2016 8:31","10/14/2016 8:45","3040","3056",34.05357,-118.266357,34.03746,-118.265381
"10/14/2016 8:31","10/14/2016 8:35","3056","3034",34.03746,-118.265381,34.042061,-118.263382
"10/14/2016 8:31","10/14/2016 8:38","3069","3075",34.05088,-118.248253,34.04211,-118.256187
"10/14/2016 8:33","10/14/2016 8:40","3031","3030",34.044701,-118.252441,34.051941,-118.24353
"10/14/2016 8:34","10/14/2016 8:43","3049","3052",34.056969,-118.253593,34.051102,-118.264557
"10/14/2016 8:35","10/14/2016 8:47","3042","3019",34.049301,-118.238808,34.038609,-118.260857
"10/14/2016 8:36","10/14/2016 8:46","3047","3010",34.039982,-118.266403,34.037048,-118.254868
"10/14/2016 8:37","10/14/2016 8:46","3047","3010",34.039982,-118.266403,34.037048,-118.254868
"10/14/2016 8:40","10/14/2016 9:01","3066","3035",34.063389,-118.23616,34.048401,-118.260948
"10/14/2016 8:42","10/14/2016 8:48","3014","3030",34.05661,-118.237213,34.051941,-118.24353
"10/14/2016 8:42","10/14/2016 8:57","3034","3027",34.042061,-118.263382,34.04998,-118.247162
"10/14/2016 8:42","10/14/2016 8:52","3014","3062",34.05661,-118.237213,34.047749,-118.243172
"10/14/2016 8:43","10/14/2016 8:51","3048","3069",34.041691,-118.235352,34.05088,-118.248253
"10/14/2016 8:44","10/14/2016 8:49","3076","3006",34.0406,-118.253838,34.04554,-118.256668
"10/14/2016 8:45","10/14/2016 8:48","3023","3016",34.050911,-118.240967,34.052898,-118.241562
"10/14/2016 8:45","10/14/2016 8:55","3026","3005",34.063179,-118.24588,34.04855,-118.259048
"10/14/2016 8:46","10/14/2016 8:57","3032","3016",34.049889,-118.255882,34.052898,-118.241562
"10/14/2016 8:50","10/14/2016 8:59","3047","3032",34.039982,-118.266403,34.049889,-118.255882
"10/14/2016 8:50","10/14/2016 8:59","3047","3032",34.039982,-118.266403,34.049889,-118.255882
"10/14/2016 8:52","10/14/2016 8:55","3055","3075",34.044159,-118.251579,34.04211,-118.256187
"10/14/2016 8:53","10/14/2016 8:58","3030","3082",34.051941,-118.24353,34.04652,-118.237411
"10/14/2016 8:57","10/14/2016 9:04","3032","3069",34.049889,-118.255882,34.05088,-118.248253
"10/14/2016 9:00","10/14/2016 9:03","3042","3030",34.049301,-118.238808,34.051941,-118.24353
"10/14/2016 9:01","10/14/2016 9:12","3062","3005",34.047749,-118.243172,34.04855,-118.259048
"10/14/2016 9:01","10/14/2016 9:12","3062","3005",34.047749,-118.243172,34.04855,-118.259048
"10/14/2016 9:02","10/14/2016 9:08","3014","3030",34.05661,-118.237213,34.051941,-118.24353
